artist_name,artist_image_url,track_name,track_id,album_name,album_id,album_artwork_url,genres,release_date,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists,type,duration,year,month,day_of_the_week
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,She,0SA0mMXWh23raZ6xzOCU2V,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,75,True,0.35,0.621,8,-6.495,0,0.233,0.256,3.44e-05,0.613,0.459,83.375,4,"['Tyler, The Creator', 'Frank Ocean']",track,253386,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Transylvania,49OZTN2N6XxCectfbA9Gf9,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,47,True,0.572,0.638,7,-11.868,1,0.424,0.0115,0.0104,0.201,0.197,122.448,4,"['Tyler, The Creator']",track,192200,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Nightmare,4R6U0vcRkTkVW1L0VC3cOm,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,48,True,0.647,0.627,7,-10.555,0,0.458,0.0143,0.0,0.14,0.636,87.804,4,"['Tyler, The Creator']",track,322000,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Tron Cat,3o3K5bwHFP36MqOLa0WSw3,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,53,True,0.632,0.634,8,-8.415,1,0.274,0.0302,0.0,0.153,0.39,81.0,4,"['Tyler, The Creator']",track,253746,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Her,0XDfOOlscDrr50Q0PERrVd,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,51,True,0.802,0.369,1,-13.218,0,0.432,0.00385,0.000101,0.114,0.494,145.834,4,"['Tyler, The Creator']",track,211106,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Sandwitches,48dxLly3L9QERpreYM7MKv,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,45,True,0.576,0.587,4,-9.763,1,0.222,0.0676,2.21e-06,0.204,0.373,152.468,4,"['Tyler, The Creator', 'Hodgy']",track,291226,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Fish,6VkmMpgrvypnV9dTLwaDdW,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,46,True,0.694,0.505,8,-12.436,1,0.331,0.319,0.0,0.0809,0.212,119.271,4,"['Tyler, The Creator']",track,379626,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Analog,3xFXkeyBtnysOlrQwYan5z,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,50,True,0.364,0.699,0,-9.473,0,0.29,0.00444,0.00093,0.772,0.427,87.083,5,"['Tyler, The Creator', 'Hodgy']",track,174400,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,B.S.D.,6XOvMjNjLdTsolZGAy5w4s,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,42,True,0.627,0.47,1,-9.806,0,0.254,0.0116,0.0,0.294,0.271,67.015,4,"['Tyler, The Creator', 'Jasper Dolphin', 'Taco']",track,216160,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Window,0hHDsP3aHpnOq4uvCdiCdC,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,48,True,0.505,0.508,7,-11.191,1,0.449,0.11,0.0,0.283,0.206,132.304,4,"['Tyler, The Creator', 'Domo Genesis', 'Frank Ocean', 'Hodgy', 'Mike G']",track,480293,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,AU79,7nfjw4GlYu6kGVkf19yzFe,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,41,True,0.499,0.344,6,-14.841,1,0.0495,0.0748,0.717,0.133,0.52,159.965,4,"['Tyler, The Creator']",track,220253,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Golden,0150LSsZrpksYFj3nbynwj,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,43,True,0.46,0.76,0,-6.734,1,0.364,0.442,0.00114,0.243,0.438,133.576,4,"['Tyler, The Creator']",track,343280,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Burger,5zjMSaWC8t8XEedXBAiFUr,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,43,True,0.709,0.563,8,-10.119,1,0.357,0.178,0.0,0.132,0.324,73.011,4,"['Tyler, The Creator', 'Hodgy']",track,229640,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Untitled 63,5QVzpGhv1GGMeKOUvtzO0A,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,42,True,0.582,0.509,10,-12.415,0,0.0367,0.111,0.947,0.0928,0.142,78.0,4,"['Tyler, The Creator']",track,66933,2011,05,Monday
"Tyler, the Creator",https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52,Steak Sauce,2WBHjwYSh04TLOwxgtny1O,Goblin,5dbCm8qaCdWnNdVyi3urUO,https://i.scdn.co/image/ab67616d0000b27328ae9a159d24cb0ab2552712,"['hip hop', 'rap']",2011-05-09,41,True,0.663,0.636,6,-9.768,0,0.355,0.0526,0.0,0.272,0.28,95.898,4,"['Tyler, The Creator']",track,202106,2011,05,Monday
